ID,GC,ORF_len,ORF_cov,Fickett,Hexamer_Score,MFE
MSTRG.16485.4,0.372586873,1.92,0.555984556,1.258947496,-247.9,-247.9
MSTRG.16485.5,0.378590078,0.62,0.485639687,1.198565961,-84,-84
MSTRG.16485.6,0.398447607,1.92,0.745148771,1.329462129,-193.7,-193.7
rna-XM_012716659.2,0.395931142,1.17,0.549295775,1.375782335,-151.5,-151.5
MSTRG.16487.1,0.304347826,0.7,0.222693531,1.189556651,-165.7,-165.7
rna-XM_004503379.3,0.302428256,1.92,0.635761589,1.202291599,-158.7,-158.7
MSTRG.16488.1,0.342683851,0.83,0.188779378,1.311073387,-287.12,-287.12
rna-XM_004503381.3,0.364814815,2.81,0.780555556,1.408897177,-201,-201
rna-XM_004503380.3,0.364140481,2.81,0.779112754,1.411233626,-201,-201
MSTRG.16489.2,0.34399376,2.21,0.517160686,1.276031759,-320.5,-320.5
rna-XM_004503383.3,0.354973822,2.21,0.694240838,1.338876578,-247.2,-247.2
MSTRG.16491.2,0.388850174,2.66,0.556097561,1.389526642,-334.5,-334.5
rna-XM_004503386.3,0.404538341,2.95,0.692488263,1.467177146,-322.2,-322.2
rna-XR_003473932.1,0.455284553,0.26,0.634146341,1.5625,-26.5,-26.5
MSTRG.16492.3,0.329905063,0.52,0.123417722,1.146681333,-225,-225
MSTRG.16492.4,0.329896907,0.52,0.12371134,1.150003938,-224.1,-224.1
rna-XR_003473930.1,0.475409836,0.27,0.663934426,1.569940476,-31.9,-31.9
rna-XR_003473834.1,0.344444444,0.23,0.766666667,1.786706349,-16.6,-16.6
rna-XR_003473855.1,0.341463415,0.15,0.548780488,2.027083333,-15.3,-15.3
rna-XR_003473838.1,0.474747475,0.07,0.212121212,1.954464286,-22,-22
rna-XR_003473931.1,0.451612903,0.26,0.629032258,1.605654762,-25.5,-25.5
rna-XR_003473927.1,0.479674797,0.25,0.609756098,1.62202381,-31.6,-31.6
rna-XR_003473835.1,0.366666667,0.15,0.5,1.483531746,-20.4,-20.4
rna-XR_003473842.1,0.448275862,0.07,0.24137931,2.25,-21.7,-21.7
rna-XR_003473933.1,0.463414634,0.26,0.634146341,1.53125,-26.5,-26.5
rna-XR_003473928.1,0.483606557,0.27,0.663934426,1.479166667,-30.1,-30.1
rna-XR_003473857.1,0.346153846,0.04,0.115384615,1.724358974,-18.7,-18.7
rna-XR_003473836.1,0.358695652,0.12,0.391304348,1.511309524,-19.7,-19.7
rna-XR_003473856.1,0.308641975,0.15,0.555555556,3.21875,-11.6,-11.6
MSTRG.16496.2,0.387339864,1.5,0.339110776,1.189021548,-350.1,-350.1
rna-XM_027335910.1,0.390870185,2.66,0.569186876,1.260606797,-370.5,-370.5
MSTRG.16497.1,0.383414634,1,0.292682927,1.212315973,-244.3,-244.3
rna-XM_004503389.3,0.385026738,1,0.320855615,1.232680651,-221.3,-221.3
rna-XM_004503390.3,0.356638418,2.14,0.453389831,1.295289736,-343.5,-343.5
MSTRG.16501.3,0.372519084,1.56,0.714503817,1.381782107,-167.6,-167.6
rna-XM_004503393.3,0.371428571,3.29,0.671428571,1.254083418,-350.8,-350.8
MSTRG.16504.6,0.370526316,0.35,0.073684211,1.196154586,-348.7,-348.7
rna-XM_004503397.3,0.344414894,1.75,0.698138298,1.295940171,-154.9,-154.9
MSTRG.16507.1,0.340179718,1.75,0.67394095,1.329041011,-161,-161
rna-XM_004503403.3,0.380676329,2.9,0.84057971,1.275679154,-242.6,-242.6
MSTRG.16510.1,0.466501241,2.32,0.863523573,1.445078978,-174.6,-174.6
MSTRG.16510.2,0.471153846,1.42,0.585164835,1.41059478,-184.3,-184.3
rna-XM_004503402.3,0.435656836,1.46,0.587131367,1.459720789,-156.65,-156.65
MSTRG.16511.1,0.380617978,0.75,0.158005618,1.219825368,-342,-342
MSTRG.16511.3,0.383571429,0.75,0.160714286,1.228953664,-333.8,-333.8
rna-XR_189942.3,0.365517241,0.6,0.310344828,1.271639194,-139,-139
MSTRG.16512.1,0.362637363,0.29,0.318681319,1.176298701,-48.3,-48.3
MSTRG.16511.5,0.375,0.75,0.15040107,1.196146591,-352.2,-352.2
rna-XM_012716702.2,0.385208012,0.75,0.173343606,1.218772403,-312.6,-312.6
rna-XM_027335998.1,0.379504505,2.17,0.733108108,1.477612876,-219.2,-219.2
MSTRG.16513.4,0.385779123,1.51,0.685325265,1.652662873,-137.5,-137.5
MSTRG.16513.5,0.395366795,3.52,0.815444015,1.594429582,-322.5,-322.5
MSTRG.16514.1,0.369172217,1.03,0.294005709,1.255380173,-239.1,-239.1
rna-XM_004503405.3,0.392753623,3.52,0.765217391,1.559567672,-337.9,-337.9
MSTRG.16515.1,0.391509434,0.18,0.254716981,1.256798757,-45.7,-45.7
MSTRG.16516.1,0.363901019,1.71,0.746724891,1.53031248,-173,-173
rna-XM_004503413.3,0.402745995,2.28,0.52173913,1.242179618,-287.3,-287.3
MSTRG.16522.1,0.31292517,1.06,0.540816327,1.692010555,-116.8,-116.8
MSTRG.16522.2,0.275862069,0.28,0.32183908,1.526666667,-42.9,-42.9
rna-XM_027335535.1,0.34351145,2.9,0.737913486,1.58326279,-253.5,-253.5
rna-XM_027335536.1,0.346779901,2.68,0.569002123,1.381944444,-305.9,-305.9
MSTRG.16523.1,0.492401216,0.24,0.109422492,1.452738928,-115.5,-115.5
MSTRG.16523.2,0.420970266,2.33,0.546948357,1.399893363,-264.4,-264.4
MSTRG.16523.3,0.445996276,1.85,0.516759777,1.67048658,-233.5,-233.5
MSTRG.16523.4,0.511864407,0.3,0.152542373,1.660430839,-99.2,-99.2
MSTRG.16523.5,0.444155844,2.25,0.584415584,1.67279587,-255.3,-255.3
MSTRG.16524.1,0.422196796,0.37,0.127002288,1.540805893,-185.3,-185.3
MSTRG.16524.2,0.53008596,0.23,0.197707736,3.841823308,-70,-70
MSTRG.16524.3,0.522151899,0.23,0.21835443,3.345474321,-63,-63
MSTRG.16524.4,0.508896797,0.23,0.245551601,2.786488791,-55.5,-55.5
MSTRG.16524.5,0.533875339,0.23,0.18699187,3.864985521,-73.8,-73.8
MSTRG.16526.1,0.244827586,0.39,0.403448276,1.805682606,-38.02,-38.02
MSTRG.16525.5,0.358644068,3.28,0.667118644,1.447642072,-310.5,-310.5
rna-XM_004503417.3,0.356648199,3.28,0.681440443,1.38184481,-303,-303
rna-XR_189943.3,0.354533153,3.28,0.665764547,1.463514198,-307.2,-307.2
MSTRG.16528.3,0.412683824,2.12,0.584558824,1.341878453,-285.6,-285.6
MSTRG.16528.4,0.4125,1.25,0.46875,1.31721192,-209.2,-209.2
MSTRG.16527.2,0.357335734,2.04,0.550855086,1.248021995,-240.2,-240.2
rna-XM_012716679.2,0.356761566,2.04,0.544483986,1.249512805,-246.8,-246.8
rna-XM_012716678.2,0.359375,2.04,0.5625,1.252669189,-234.1,-234.1
MSTRG.16527.3,0.353403141,2.04,0.534031414,1.252673987,-249.1,-249.1
MSTRG.16530.1,0.38034188,0.43,0.183760684,1.554016273,-151.2,-151.2
MSTRG.16531.1,0.351230425,0.14,0.046979866,1.158036391,-239.6,-239.6
rna-XM_004503420.3,0.375732218,1.99,0.49958159,1.269532956,-255.3,-255.3
rna-XR_189947.3,0.398910824,3.3,0.673927842,1.311846209,-350.6,-350.6
rna-XM_004503422.3,0.392778187,3.3,0.729550479,1.354587715,-319.7,-319.7
rna-XR_003473374.1,0.335227273,0.61,0.207954545,1.250747863,-170,-170
MSTRG.16539.1,0.381231672,1.83,0.536656891,1.221467717,-244.7,-244.7
rna-XM_004503427.3,0.385641026,1.83,0.563076923,1.235759353,-227.4,-227.4
rna-XM_012716680.2,0.376021798,3.6,0.735694823,1.360021199,-359.2,-359.2
MSTRG.16540.2,0.38111413,3.21,0.654211957,1.3244744,-365,-365
rna-XM_004503429.3,0.389778795,3.21,0.734553776,1.371946758,-335.8,-335.8
rna-XM_004503432.3,0.453900709,3.31,0.78250591,1.568964198,-335.5,-335.5
MSTRG.16547.1,0.302491103,1.68,0.358718861,1.307628696,-275.2,-275.2
rna-XM_004503440.3,0.336317136,1.68,0.644501279,1.569235127,-163.7,-163.7
MSTRG.16549.1,0.28372093,0.26,0.362790698,2.761784512,-20.9,-20.9
MSTRG.16550.1,0.384450785,1.32,0.282453638,1.241775938,-350,-350
rna-XM_004503441.2,0.399066511,1.32,0.462077013,1.416395794,-222.3,-222.3
MSTRG.16551.1,0.393258427,1.34,0.501872659,1.419813181,-214.9,-214.9
rna-XM_004503442.3,0.402159244,1.34,0.542510121,1.427651515,-201.6,-201.6
MSTRG.16552.1,0.395698925,2.46,0.529032258,1.163687524,-349.7,-349.7
rna-XM_004503443.3,0.397560976,2.46,0.6,1.206809501,-309.8,-309.8
MSTRG.16553.4,0.378294574,1.87,0.434883721,1.327352776,-305.7,-305.7
MSTRG.16554.2,0.364630811,2.8,0.765724704,1.481135637,-236.1,-236.1
MSTRG.16554.3,0.389795918,0.78,0.47755102,1.281517094,-91.4,-91.4
rna-XM_004503445.3,0.408045977,2.78,0.599137931,1.239370114,-380.1,-380.1
rna-XM_012716642.2,0.407913669,2.78,0.6,1.37308577,-377.4,-377.4
MSTRG.16559.1,0.358189081,1.44,0.575233023,1.479097011,-159.2,-159.2
rna-XM_004503453.3,0.376146789,1.44,0.566186107,1.375170727,-175.2,-175.2
MSTRG.16561.1,0.229965157,0.14,0.146341463,1.687157075,-37.4,-37.4
MSTRG.16562.1,0.357407407,0.35,0.194444444,1.15910594,-126.7,-126.7
rna-XM_004503456.3,0.35862069,3.14,0.72183908,1.395967425,-296.2,-296.2
rna-XR_003473881.1,0.426829268,0.24,0.87804878,3.125,-22.9,-22.9
rna-XR_003473945.1,0.324675325,0.23,0.896103896,2.617857143,-14.4,-14.4
MSTRG.16564.1,0.339527027,0.6,0.304054054,1.2425146,-134.8,-134.8
rna-XM_004503459.3,0.427412083,2.19,0.592425609,1.848396164,-292.2,-292.2
rna-XM_004503460.3,0.428917609,2.19,0.530694669,1.704287819,-326.3,-326.3
rna-XM_027336122.1,0.410394265,1.92,0.516129032,1.59001823,-287.8,-287.8
rna-XM_004503463.3,0.397581792,2.19,0.467283073,1.478019501,-333,-333
rna-XM_004503464.3,0.39759887,2.19,0.463983051,1.509133146,-339.4,-339.4
rna-XR_001144055.2,0.398501362,2.19,0.447547684,1.56662721,-353.4,-353.4
rna-XR_003473714.1,0.397590361,2.19,0.439759036,1.488578157,-359.4,-359.4
rna-XR_003473715.1,0.398491084,2.19,0.450617284,1.545152405,-349.1,-349.1
MSTRG.16569.1,0.357824427,1.08,0.309160305,1.078145204,-248.8,-248.8
rna-XM_004503465.3,0.373931624,1.94,0.621794872,1.089950989,-224.6,-224.6
MSTRG.16570.1,0.412532637,1.21,0.473890339,1.380522664,-191,-191
rna-XM_004503466.3,0.422377622,1.21,0.507692308,1.401798692,-181.1,-181.1
MSTRG.16573.1,0.391964286,1.3,0.348214286,1.206838378,-288.4,-288.4
rna-XM_004503470.3,0.398365679,1.3,0.398365679,1.226577825,-249.7,-249.7
MSTRG.16574.1,0.357015986,2.39,0.636767318,1.44323335,-247.8,-247.8
MSTRG.16574.2,0.386554622,1.05,0.529411765,1.465286853,-139.8,-139.8
MSTRG.16575.1,0.379204893,1.23,0.376146789,1.1907838,-234,-234
rna-XM_004503472.3,0.386068477,1.23,0.435655254,1.219925177,-203.6,-203.6
MSTRG.16576.1,0.374393792,1.23,0.357904947,1.198979684,-237.3,-237.3
MSTRG.16576.2,0.380503145,1.23,0.386792453,1.233205782,-225.6,-225.6
rna-XM_004503473.3,0.384875847,1.23,0.416478555,1.235907562,-213.8,-213.8
rna-XM_012716640.2,0.393364929,3.43,0.696682464,1.220214242,-390.1,-390.1
rna-XM_012716657.2,0.410861865,2.39,0.846517119,1.454295967,-225.5,-225.5
rna-XM_004503477.3,0.404040404,2.39,0.804713805,1.447075069,-232,-232
rna-XM_027335530.1,0.390365449,2.39,0.59551495,1.402055292,-315.1,-315.1
MSTRG.16580.3,0.394827586,2.39,0.618103448,1.399941725,-302,-302
MSTRG.16580.5,0.395287958,1.7,0.445026178,1.384939924,-297.9,-297.9
MSTRG.16580.7,0.399687744,2.39,0.55971897,1.197951712,-325.5,-325.5
MSTRG.16580.8,0.389117043,0.89,0.27412731,1.404279897,-234.7,-234.7
MSTRG.16582.1,0.414920369,2.9,0.729253982,1.465479809,-278,-278
rna-XM_004503480.3,0.440340909,2.9,0.823863636,1.504556481,-262.4,-262.4
rna-XM_004503481.3,0.358744395,2.91,0.782959641,1.390132259,-242.44,-242.44
MSTRG.16584.1,0.372807018,0.32,0.421052632,1.48571047,-58.8,-58.8
rna-XM_004503483.3,0.358321871,2.7,0.557083906,1.332212297,-317.9,-317.9
rna-XM_027335767.1,0.35589942,1.08,0.313346228,1.130131212,-208.4,-208.4
MSTRG.16589.1,0.323577236,0.19,0.092682927,1.309941616,-106.4,-106.4
MSTRG.16589.2,0.329842932,0.19,0.07460733,1.302484193,-149.8,-149.8
rna-XM_004503484.3,0.400240385,2.02,0.728365385,1.280304575,-202.3,-202.3
MSTRG.16590.1,0.402810304,2.02,0.709601874,1.233869389,-210.1,-210.1
MSTRG.16592.1,0.363141524,2.21,0.5155521,1.375563987,-298.2,-298.2
rna-XM_004503488.3,0.37463698,2.21,0.641819942,1.587865459,-227.7,-227.7
MSTRG.16594.1,0.392663043,2.9,0.591032609,1.478016602,-363.95,-363.95
rna-XM_004503490.3,0.391549296,2.9,0.612676056,1.383232061,-357.35,-357.35
MSTRG.16596.1,0.277645187,0.35,0.08353222,1.21876117,-243.1,-243.1
MSTRG.16597.1,0.343642612,0.73,0.250859107,1.205451474,-186.2,-186.2
rna-XM_004503493.3,0.3744,0.73,0.3504,1.277274926,-144.2,-144.2
MSTRG.16598.1,0.344512195,0.34,0.155487805,1.276620618,-130,-130
rna-XM_027336005.1,0.408653846,4.16,1,1.413775899,-260.9,-260.9
MSTRG.16600.1,0.376963351,0.33,0.172774869,1.395922587,-117.3,-117.3
gene-LOC101507832,0.361336947,1.22,0.330623306,1.248078038,-264.8,-264.8
MSTRG.16601.1,0.360248447,0.24,0.149068323,1.296564688,-108.4,-108.4
MSTRG.16602.2,0.373563218,0.87,0.25,1.225383729,-227.2,-227.2
rna-XM_004503499.3,0.357579878,3.25,0.662814412,1.558389325,-329.9,-329.9
MSTRG.16606.4,0.350817439,3.43,0.700953678,1.570909261,-325.6,-325.6
MSTRG.16609.1,0.382250175,3.25,0.681341719,1.404382461,-364.5,-364.5
rna-XM_004503502.3,0.384344147,3.17,0.670662906,1.456440781,-364.1,-364.1
MSTRG.16609.2,0.385643913,3.17,0.669247009,1.481448413,-363.4,-363.4
rna-XM_004503504.3,0.430584919,3.84,0.811839323,1.298361823,-378,-378
rna-XM_027336159.1,0.408854167,2.78,0.723958333,1.316970611,-298.5,-298.5
MSTRG.16614.1,0.444155844,0.63,0.245454545,1.597660276,-182.9,-182.9
rna-XM_004503510.3,0.333333333,1.9,0.652920962,1.385814667,-190,-190
MSTRG.16616.1,0.329928498,1.9,0.582226762,1.367052566,-209.9,-209.9
rna-XR_003473643.1,0.352511416,0.65,0.178082192,1.301109822,-212.6,-212.6
MSTRG.16622.1,0.354809437,0.65,0.176950998,1.299456376,-193,-193
rna-XM_004503523.3,0.40942029,0.92,0.333333333,1.800318357,-193.5,-193.5
MSTRG.16628.1,0.297184567,0.78,0.244004171,1.241066217,-182.6,-182.6
rna-XM_004503532.3,0.389641434,2.52,0.602390438,1.429773372,-293.04,-293.04
MSTRG.16630.1,0.398722628,2.52,0.689781022,1.534457947,-270.74,-270.74
MSTRG.16631.1,0.362176628,0.76,0.203389831,1.189841448,-230.8,-230.8
rna-XM_004503533.3,0.388081395,0.76,0.331395349,1.201820175,-149.6,-149.6
MSTRG.16632.6,0.391598916,3.35,0.680894309,1.413283989,-356.4,-356.4
rna-XR_003473270.1,0.393258427,0.35,0.117977528,1.138104935,-213.1,-213.1
MSTRG.16632.7,0.370810811,0.52,0.168648649,1.140137666,-229.1,-229.1
MSTRG.16633.1,0.388625592,1.97,0.560189573,1.393956816,-249.8,-249.8
rna-XM_004503537.3,0.412081985,1.97,0.637540453,1.400197628,-220.5,-220.5
MSTRG.16636.1,0.403116531,0.63,0.12804878,1.291143294,-364.4,-364.4
rna-XM_004503540.3,0.427564605,3.66,0.859827721,1.321373748,-312.1,-312.1
rna-XM_004503541.3,0.364485981,2.26,0.452603471,1.297601766,-356.4,-356.4
rna-XM_004503542.3,0.378435518,1.72,0.545454545,1.482369834,-204.9,-204.9
rna-XR_003473845.1,0.397435897,0.25,0.961538462,3.794642857,-12.9,-12.9
MSTRG.16639.1,0.378612717,0.33,0.286127168,1.350173611,-81.7,-81.7
rna-XM_004503546.3,0.366756393,3.81,0.769179004,1.363364125,-337.7,-337.7
MSTRG.16640.2,0.362718708,2.15,0.434051144,1.21333936,-347.9,-347.9
MSTRG.16640.3,0.363087248,3.81,0.767114094,1.359831688,-346.3,-346.3
MSTRG.16641.4,0.374432678,1.69,0.383509834,1.243632731,-328.5,-328.5
MSTRG.16641.5,0.376757957,1.69,0.375277572,1.280225774,-332,-332
MSTRG.16641.6,0.37399679,1.69,0.406902087,1.258658199,-306.9,-306.9
MSTRG.16642.1,0.325115562,0.44,0.203389831,1.405234361,-110.7,-110.7
MSTRG.16642.2,0.342857143,0.43,0.263265306,1.245211908,-96.4,-96.4
rna-XR_003473515.1,0.39010989,0.19,0.313186813,2.055555556,-33.3,-33.3
MSTRG.16645.1,0.332808812,2.16,0.509834776,1.39824105,-280.2,-280.2
MSTRG.16645.2,0.334431631,2.16,0.533772652,1.447164923,-262.6,-262.6
rna-XM_004503551.3,0.342906876,2.16,0.563968668,1.44022058,-259.5,-259.5
rna-XM_004503552.3,0.343497758,2.16,0.581165919,1.482979785,-245.5,-245.5
MSTRG.16645.3,0.335553705,2.08,0.519567027,1.378270626,-268.5,-268.5
rna-XM_004503553.3,0.32571996,2.15,0.640516385,1.495555657,-203.8,-203.8
rna-XM_027335557.1,0.328523862,1.76,0.586015538,1.422531794,-187.3,-187.3
MSTRG.16646.1,0.303265941,2.15,0.50155521,1.370333579,-240.1,-240.1
MSTRG.16646.2,0.295971979,1.56,0.409807356,1.315118554,-203.5,-203.5
MSTRG.16646.3,0.299239222,1.33,0.337278107,1.231570173,-218,-218
MSTRG.16648.1,0.391566265,2.18,0.49246988,1.364576067,-310.3,-310.3
rna-XM_004503555.3,0.439770554,2.18,0.625239006,1.398023791,-269,-269
rna-XM_004503773.3,0.402242467,3.46,0.72740014,1.60088079,-376.2,-376.2
MSTRG.16652.1,0.315789474,0.1,0.14354067,1.419230769,-24.8,-24.8
rna-XM_004503563.3,0.361532899,3.96,0.859002169,1.322300065,-276.2,-276.2
MSTRG.16656.1,0.310015898,1.28,0.610492846,1.438157141,-92.75,-92.75
MSTRG.16657.1,0.315947844,0.29,0.087261785,1.338983632,-218.6,-218.6
rna-XM_004503774.3,0.381404175,0.29,0.165085389,1.339376915,-124.4,-124.4
rna-XR_003473703.1,0.298076923,0.29,0.418269231,1.632287582,-29.7,-29.7
MSTRG.16658.1,0.295,1.27,0.47625,1.416756228,-126.6,-126.6
MSTRG.16659.1,0.390784983,0.83,0.212457338,1.165602843,-262.47,-262.47
MSTRG.16659.2,0.388888889,0.83,0.20959596,1.186451189,-267.38,-267.38
rna-XM_004503567.3,0.425842697,0.83,0.279775281,1.21382534,-200.18,-200.18
rna-XM_004503566.3,0.359313078,1.21,0.479524439,1.351359578,-165.1,-165.1
MSTRG.16660.1,0.294003868,0.49,0.142166344,1.209902101,-207.6,-207.6
MSTRG.16661.1,0.398058252,2.4,0.582524272,1.380868018,-299.8,-299.8
MSTRG.16661.2,0.396103896,1.85,0.450487013,1.176687905,-295.3,-295.3
MSTRG.16662.1,0.42295082,2.35,0.577868852,1.35007756,-337,-337
rna-XM_012716676.2,0.429602888,2.35,0.636281588,1.389432417,-311.7,-311.7
MSTRG.16663.1,0.282967033,0.6,0.494505495,1.391026736,-76.3,-76.3
MSTRG.16664.1,0.369402985,2.08,0.465671642,1.234389109,-310.13,-310.13
rna-XM_012716677.2,0.385874246,2.08,0.5374677,1.257124516,-274.5,-274.5
MSTRG.16664.5,0.379282219,2.01,0.491843393,1.234748801,-290.9,-290.9
MSTRG.16668.1,0.339111593,0.94,0.30552546,1.147603659,-209.7,-209.7
rna-XM_004503573.3,0.35501355,0.94,0.382113821,1.217088416,-172.3,-172.3
MSTRG.16669.1,0.383915023,2.3,0.523520486,1.435575311,-340.4,-340.4
rna-XM_004503574.3,0.432296891,2.3,0.692076229,1.578564608,-271.8,-271.8
MSTRG.16670.1,0.394209354,1.98,0.661469933,1.396442719,-187.5,-187.5
rna-XM_004503576.3,0.401183432,1.98,0.70295858,1.4336828,-176.9,-176.9
MSTRG.16671.1,0.357758621,1.31,0.423491379,1.564784442,-212.82,-212.82
rna-XM_004503577.2,0.367268041,1.31,0.506443299,1.610055817,-179.02,-179.02
MSTRG.16673.1,0.376404494,0.51,0.171910112,1.245775884,-206.7,-206.7
MSTRG.16674.1,0.356118143,1.43,0.362025316,1.16278573,-280.5,-280.5
MSTRG.16674.2,0.361568627,1.88,0.442352941,1.204886064,-294.5,-294.5
rna-XM_004503578.3,0.39382716,1.88,0.696296296,1.347405783,-180.1,-180.1
MSTRG.16675.1,0.285140562,0.19,0.228915663,1.288105947,-32.8,-32.8
MSTRG.16676.1,0.341717259,0.26,0.06764961,1.247730554,-245.4,-245.4
rna-XM_004503579.3,0.363064008,1.75,0.55089192,1.328011484,-173.3,-173.3
MSTRG.16677.3,0.385217391,1.99,0.519130435,1.386058328,-300.4,-300.4
MSTRG.16681.1,0.319218241,0.14,0.136807818,1.318791362,-58.1,-58.1
MSTRG.16683.1,0.292361721,0.61,0.160667252,1.261145573,-195.7,-195.7
MSTRG.16684.1,0.395647873,0.76,0.225519288,1.21253615,-242.9,-242.9
rna-XM_004503585.3,0.410979228,0.76,0.338278932,1.294104344,-155.4,-155.4
MSTRG.16685.1,0.350837989,0.68,0.227932961,1.168082438,-184.8,-184.8
rna-XR_001144056.2,0.358146067,0.68,0.286516854,1.278399516,-150.2,-150.2
MSTRG.16686.1,0.355283308,1.35,0.620214395,1.708934413,-138.8,-138.8
rna-XM_004503588.2,0.383301708,1.35,0.768500949,1.704085457,-115,-115
MSTRG.16687.1,0.380094787,0.54,0.153554502,1.311511448,-229.3,-229.3
rna-XM_004503776.3,0.378401361,2.63,0.670918367,1.242474916,-265.1,-265.1
MSTRG.16689.1,0.3632287,0.26,0.349775785,1.285147612,-32,-32
MSTRG.16690.1,0.397114655,2.41,0.548974943,1.690927233,-329,-329
rna-XM_004503590.3,0.414948454,2.41,0.621134021,1.71453346,-305.7,-305.7
MSTRG.16692.1,0.368,0.21,0.252,1.880555556,-53.2,-53.2
rna-XR_003473763.1,0.363914373,0.31,0.28440367,1.321621189,-55.7,-55.7
rna-XM_004503593.3,0.365371506,3.73,0.762781186,1.496734328,-341.1,-341.1
MSTRG.16693.3,0.359589041,2.53,0.519863014,1.288532875,-324.9,-324.9
MSTRG.16694.1,0.317718941,1.86,0.568228106,1.541206918,-195.6,-195.6
rna-XM_004503594.3,0.323462415,1.86,0.635535308,1.577887853,-180.7,-180.7
rna-XM_004503595.3,0.352731591,2.21,0.787410926,1.41979507,-191.1,-191.1
MSTRG.16695.1,0.343716434,2.21,0.712137487,1.333258069,-211.2,-211.2
rna-XM_004503603.3,0.388324873,2.56,0.649746193,1.477318049,-307.9,-307.9
rna-XR_003473514.1,0.302692665,0.79,0.22005571,1.14742432,-185.8,-185.8
MSTRG.16703.1,0.308480895,0.43,0.120223672,1.47885764,-202.9,-202.9
rna-XM_004503605.3,0.317853457,2.29,0.708978328,1.557359456,-212.7,-212.7
MSTRG.16704.1,0.277992278,0.37,0.428571429,1.403205128,-49.2,-49.2
MSTRG.16705.1,0.275724276,0.4,0.11988012,1.147923128,-170.3,-170.3
MSTRG.16707.1,0.351377018,2.35,0.66951567,1.374431882,-257.3,-257.3
rna-XM_012716653.2,0.361277445,2.35,0.703592814,1.363241793,-248.3,-248.3
MSTRG.16709.1,0.389238295,2.77,0.580712788,1.398655754,-348.9,-348.9
rna-XM_004503610.3,0.395125554,2.77,0.613737075,1.427940232,-334.6,-334.6
MSTRG.16709.2,0.39055794,1.8,0.386266094,1.288210691,-344.1,-344.1
MSTRG.16709.3,0.3736713,2.73,0.669664759,1.410357166,-299.9,-299.9
MSTRG.16709.4,0.356589147,0.78,0.259136213,1.125164431,-217.2,-217.2
rna-XM_012716684.2,0.313395114,2.92,0.737994945,1.605431471,-242.2,-242.2
MSTRG.16712.1,0.313843508,2.92,0.75322442,1.627266964,-234,-234
MSTRG.16715.1,0.30878187,0.74,0.314447592,1.441513153,-116.2,-116.2
MSTRG.16716.1,0.337132004,1.35,0.384615385,1.417814593,-198.7,-198.7
rna-XM_004503617.3,0.356051704,1.35,0.475910693,1.478044513,-158.6,-158.6
MSTRG.16720.1,0.417815483,1.8,0.572640509,1.224300035,-262,-262
MSTRG.16723.1,0.372340426,0.79,0.280141844,1.149670856,-199.1,-199.1
MSTRG.16723.2,0.381979695,0.79,0.300761421,1.188975463,-176.2,-176.2
MSTRG.16725.1,0.354961832,0.21,0.240458015,1.50534742,-37.8,-37.8
MSTRG.16728.1,0.04964539,0.07,0.074468085,3.021341463,-0.4,-0.4
MSTRG.16729.1,0.387096774,1.62,0.580645161,1.141553614,-180.8,-180.8
rna-XM_004503629.3,0.406209573,1.62,0.628719276,1.164383385,-173.3,-173.3
MSTRG.16730.1,0.248945148,0.23,0.291139241,1.410860275,-30,-30
MSTRG.16731.1,0.406357982,2.54,0.526606773,1.350717626,-370.5,-370.5
rna-XM_004503630.3,0.418195158,2.54,0.559060895,1.377515826,-349.8,-349.8
MSTRG.16732.1,0.329553508,3.04,0.646350106,1.449589583,-280.1,-280.1
MSTRG.16732.2,0.323651452,2.95,0.612033195,1.497936617,-283,-283
MSTRG.16732.3,0.326305221,2.08,0.626506024,1.420093741,-199,-199
rna-XM_004503634.3,0.392647059,2.1,0.463235294,1.42826579,-324,-324
rna-XM_027335968.1,0.390137781,2.1,0.456852792,1.473732839,-330.1,-330.1
rna-XM_004503633.3,0.389004871,2.1,0.438413361,1.327562741,-336.7,-336.7
MSTRG.16736.1,0.368583162,1.69,0.520533881,1.565927875,-220.5,-220.5
MSTRG.16736.2,0.380017841,1.84,0.492417484,1.434768121,-261,-261
rna-XM_004503637.3,0.387564767,1.84,0.572020725,1.447897636,-229.2,-229.2
